20221003130735,192.168.1.9,54462,230.5.5.82,5001,1,0.0-1.0,460110,3680880,2.675,52,365,14.247,0
20221003130736,192.168.1.9,54462,230.5.5.82,5001,1,1.0-2.0,480690,3845520,3.415,95,422,22.512,0
20221003130737,192.168.1.9,54462,230.5.5.82,5001,1,2.0-3.0,164640,1317120,13.454,30,142,21.127,0
20221003130738,192.168.1.9,54462,230.5.5.82,5001,1,3.0-4.0,355740,2845920,3.562,208,450,46.222,0
20221003130739,192.168.1.9,54462,230.5.5.82,5001,1,4.0-5.0,233730,1869840,4.151,257,416,61.779,0
20221003130740,192.168.1.9,54462,230.5.5.82,5001,1,5.0-6.0,417480,3339840,3.206,179,463,38.661,0
20221003130741,192.168.1.9,54462,230.5.5.82,5001,1,6.0-7.0,244020,1952160,3.433,242,408,59.314,0
20221003130742,192.168.1.9,54462,230.5.5.82,5001,1,7.0-8.0,363090,2904720,4.660,150,397,37.783,0
20221003130743,192.168.1.9,54462,230.5.5.82,5001,1,8.0-9.0,379260,3034080,3.350,201,459,43.791,0
20221003130744,192.168.1.9,54462,230.5.5.82,5001,1,9.0-10.0,511560,4092480,3.312,77,425,18.118,0
20221003130745,192.168.1.9,54462,230.5.5.82,5001,1,10.0-11.0,593880,4751040,3.230,8,412,1.942,0
20221003130746,192.168.1.9,54462,230.5.5.82,5001,1,11.0-12.0,465990,3727920,3.862,89,406,21.921,0
20221003130747,192.168.1.9,54462,230.5.5.82,5001,1,12.0-13.0,413070,3304560,3.704,35,316,11.076,0
20221003130748,192.168.1.9,54462,230.5.5.82,5001,1,13.0-14.0,607110,4856880,3.432,1039,1452,71.556,0
20221003130749,192.168.1.9,54462,230.5.5.82,5001,1,14.0-15.0,523320,4186560,3.862,15,371,4.043,0
20221003130750,192.168.1.9,54462,230.5.5.82,5001,1,15.0-16.0,592410,4739280,3.829,304,707,42.999,0
20221003130751,192.168.1.9,54462,230.5.5.82,5001,1,16.0-17.0,664440,5315520,3.599,2,454,0.441,0
20221003130752,192.168.1.9,54462,230.5.5.82,5001,1,17.0-18.0,615930,4927440,3.823,195,614,31.759,0
20221003130753,192.168.1.9,54462,230.5.5.82,5001,1,18.0-19.0,8820,70560,8.031,362,368,98.370,0
20221003130754,192.168.1.9,54462,230.5.5.82,5001,1,19.0-20.0,430710,3445680,3.556,252,545,46.239,0
20221003130755,192.168.1.9,54462,230.5.5.82,5001,1,20.0-21.0,560070,4480560,2.609,66,447,14.765,0
20221003130756,192.168.1.9,54462,230.5.5.82,5001,1,21.0-22.0,555660,4445280,3.781,5,383,1.305,0
20221003130757,192.168.1.9,54462,230.5.5.82,5001,1,22.0-23.0,479220,3833760,3.030,449,775,57.935,0
20221003130758,192.168.1.9,54462,230.5.5.82,5001,1,23.0-24.0,576240,4609920,3.736,17,409,4.156,0
20221003130759,192.168.1.9,54462,230.5.5.82,5001,1,24.0-25.0,385140,3081120,3.982,239,501,47.705,0
20221003130800,192.168.1.9,54462,230.5.5.82,5001,1,25.0-26.0,492450,3939600,3.262,114,449,25.390,0
20221003130801,192.168.1.9,54462,230.5.5.82,5001,1,26.0-27.0,510090,4080720,2.951,267,614,43.485,0
20221003130802,192.168.1.9,54462,230.5.5.82,5001,1,27.0-28.0,595350,4762800,3.651,7,412,1.699,0
20221003130803,192.168.1.9,54462,230.5.5.82,5001,1,28.0-29.0,658560,5268480,6.222,337,785,42.930,0
20221003130804,192.168.1.9,54462,230.5.5.82,5001,1,29.0-30.0,655620,5244960,3.416,11,457,2.407,0
20221003130805,192.168.1.9,54462,230.5.5.82,5001,1,30.0-31.0,652680,5221440,2.258,11,455,2.418,0
20221003130806,192.168.1.9,54462,230.5.5.82,5001,1,31.0-32.0,30870,246960,35.522,0,21,0.000,1
20221003130807,192.168.1.9,54462,230.5.5.82,5001,1,32.0-33.0,0,0,35.522,0,0,-nan,0
20221003130808,192.168.1.9,54462,230.5.5.82,5001,1,33.0-34.0,0,0,35.522,0,0,-nan,0
20221003130809,192.168.1.9,54462,230.5.5.82,5001,1,34.0-35.0,0,0,35.522,0,0,-nan,0
20221003130810,192.168.1.9,54462,230.5.5.82,5001,1,35.0-36.0,0,0,35.522,0,0,-nan,0
20221003130811,192.168.1.9,54462,230.5.5.82,5001,1,36.0-37.0,0,0,35.522,0,0,-nan,0
20221003130812,192.168.1.9,54462,230.5.5.82,5001,1,37.0-38.0,0,0,35.522,0,0,-nan,0
20221003130813,192.168.1.9,54462,230.5.5.82,5001,1,38.0-39.0,0,0,35.522,0,0,-nan,0
20221003130814,192.168.1.9,54462,230.5.5.82,5001,1,39.0-40.0,0,0,35.522,0,0,-nan,0
20221003130815,192.168.1.9,54462,230.5.5.82,5001,1,40.0-41.0,0,0,35.522,0,0,-nan,0
20221003130816,192.168.1.9,54462,230.5.5.82,5001,1,41.0-42.0,0,0,35.522,0,0,-nan,0
20221003130817,192.168.1.9,54462,230.5.5.82,5001,1,42.0-43.0,0,0,35.522,0,0,-nan,0
20221003130818,192.168.1.9,54462,230.5.5.82,5001,1,43.0-44.0,0,0,35.522,0,0,-nan,0
20221003130819,192.168.1.9,54462,230.5.5.82,5001,1,44.0-45.0,0,0,35.522,0,0,-nan,0
20221003130820,192.168.1.9,54462,230.5.5.82,5001,1,45.0-46.0,0,0,35.522,0,0,-nan,0
20221003130821,192.168.1.9,54462,230.5.5.82,5001,1,46.0-47.0,0,0,35.522,0,0,-nan,0
20221003130822,192.168.1.9,54462,230.5.5.82,5001,1,47.0-48.0,0,0,35.522,0,0,-nan,0
20221003130822,192.168.1.9,54462,230.5.5.82,5001,1,0.0-48.9,14677950,2402654,35.522,5314,15300,34.732,1
