20221003133756,192.168.1.9,49400,192.168.1.177,5001,1,0.0-1.0,13553400,108427200,0.125,25910,35130,73.755,0
20221003133757,192.168.1.9,49400,192.168.1.177,5001,1,1.0-2.0,13138860,105110880,0.110,29003,37941,76.442,0
20221003133758,192.168.1.9,49400,192.168.1.177,5001,1,2.0-3.0,13341720,106733760,0.118,29144,38220,76.253,0
20221003133759,192.168.1.9,49400,192.168.1.177,5001,1,3.0-4.0,13463730,107709840,0.119,29477,38636,76.294,0
20221003133800,192.168.1.9,49400,192.168.1.177,5001,1,4.0-5.0,13524000,108192000,0.062,28523,37723,75.612,0
20221003133801,192.168.1.9,49400,192.168.1.177,5001,1,5.0-6.0,13094760,104758080,0.041,29536,38444,76.829,0
20221003133802,192.168.1.9,49400,192.168.1.177,5001,1,6.0-7.0,13459320,107674560,0.052,29122,38278,76.080,0
20221003133803,192.168.1.9,49400,192.168.1.177,5001,1,7.0-8.0,13337310,106698480,0.076,29281,38354,76.344,0
20221003133804,192.168.1.9,49400,192.168.1.177,5001,1,8.0-9.0,13457850,107662800,0.070,29218,38373,76.142,0
20221003133805,192.168.1.9,49400,192.168.1.177,5001,1,9.0-10.0,13450500,107604000,0.588,29416,38566,76.274,0
20221003133806,192.168.1.9,49400,192.168.1.177,5001,1,10.0-11.0,13409340,107274720,0.244,28977,38099,76.057,0
20221003133807,192.168.1.9,49400,192.168.1.177,5001,1,11.0-12.0,13597500,108780000,0.613,29101,38351,75.881,0
20221003133808,192.168.1.9,49400,192.168.1.177,5001,1,12.0-13.0,13541640,108333120,0.086,29192,38404,76.013,0
20221003133809,192.168.1.9,49400,192.168.1.177,5001,1,13.0-14.0,13256460,106051680,0.058,28156,37174,75.741,0
20221003133810,192.168.1.9,49400,192.168.1.177,5001,1,14.0-15.0,13215300,105722400,0.066,29738,38728,76.787,0
20221003133811,192.168.1.9,49400,192.168.1.177,5001,1,15.0-16.0,13362300,106898400,0.468,29476,38566,76.430,0
20221003133812,192.168.1.9,49400,192.168.1.177,5001,1,16.0-17.0,13260870,106086960,0.084,28678,37699,76.071,0
20221003133813,192.168.1.9,49400,192.168.1.177,5001,1,17.0-18.0,13479900,107839200,0.029,29191,38361,76.096,0
20221003133814,192.168.1.9,49400,192.168.1.177,5001,1,18.0-19.0,13572510,108580080,0.039,29151,38384,75.946,0
20221003133815,192.168.1.9,49400,192.168.1.177,5001,1,19.0-20.0,13453440,107627520,0.063,29117,38269,76.085,0
20221003133816,192.168.1.9,49400,192.168.1.177,5001,1,20.0-21.0,13313790,106510320,0.083,29345,38402,76.415,0
20221003133817,192.168.1.9,49400,192.168.1.177,5001,1,21.0-22.0,12972750,103782000,0.292,29443,38268,76.939,0
20221003133818,192.168.1.9,49400,192.168.1.177,5001,1,22.0-23.0,13316730,106533840,0.037,29376,38435,76.430,0
20221003133819,192.168.1.9,49400,192.168.1.177,5001,1,23.0-24.0,13234410,105875280,0.060,28981,37984,76.298,0
20221003133820,192.168.1.9,49400,192.168.1.177,5001,1,24.0-25.0,13302030,106416240,0.902,29584,38633,76.577,0
20221003133821,192.168.1.9,49400,192.168.1.177,5001,1,25.0-26.0,13375530,107004240,0.111,29318,38417,76.315,0
20221003133822,192.168.1.9,49400,192.168.1.177,5001,1,26.0-27.0,13632780,109062240,0.108,28813,38087,75.650,0
20221003133823,192.168.1.9,49400,192.168.1.177,5001,1,27.0-28.0,13274100,106192800,0.103,28794,37824,76.126,0
20221003133824,192.168.1.9,49400,192.168.1.177,5001,1,28.0-29.0,13482840,107862720,0.151,29337,38509,76.182,0
20221003133825,192.168.1.9,49400,192.168.1.177,5001,1,29.0-30.0,13343190,106745520,0.061,28920,37997,76.111,0
20221003133825,192.168.1.9,49400,192.168.1.177,5001,1,0.0-30.1,402344880,106993548,0.940,874135,1147839,76.155,0
