20221003134134,192.168.1.9,50930,192.168.1.177,5001,1,0.0-1.0,3833760,30670080,0.104,0,2608,0.000,0
20221003134135,192.168.1.9,50930,192.168.1.177,5001,1,1.0-2.0,3379530,27036240,0.076,0,2299,0.000,0
20221003134136,192.168.1.9,50930,192.168.1.177,5001,1,2.0-3.0,3378060,27024480,0.057,0,2298,0.000,0
20221003134137,192.168.1.9,50930,192.168.1.177,5001,1,3.0-4.0,3379530,27036240,0.092,0,2299,0.000,0
20221003134138,192.168.1.9,50930,192.168.1.177,5001,1,4.0-5.0,3376590,27012720,0.066,0,2297,0.000,0
20221003134139,192.168.1.9,50930,192.168.1.177,5001,1,5.0-6.0,3378060,27024480,0.037,0,2298,0.000,0
20221003134140,192.168.1.9,50930,192.168.1.177,5001,1,6.0-7.0,3379530,27036240,0.133,0,2299,0.000,0
20221003134141,192.168.1.9,50930,192.168.1.177,5001,1,7.0-8.0,3378060,27024480,0.106,0,2298,0.000,0
20221003134142,192.168.1.9,50930,192.168.1.177,5001,1,8.0-9.0,3378060,27024480,0.086,0,2298,0.000,0
20221003134143,192.168.1.9,50930,192.168.1.177,5001,1,9.0-10.0,3383940,27071520,0.088,0,2302,0.000,0
20221003134144,192.168.1.9,50930,192.168.1.177,5001,1,10.0-11.0,3379530,27036240,0.113,0,2299,0.000,0
20221003134145,192.168.1.9,50930,192.168.1.177,5001,1,11.0-12.0,3376590,27012720,0.081,0,2297,0.000,0
20221003134146,192.168.1.9,50930,192.168.1.177,5001,1,12.0-13.0,3341310,26730480,0.216,0,2273,0.000,0
20221003134147,192.168.1.9,50930,192.168.1.177,5001,1,13.0-14.0,3379530,27036240,0.199,0,2299,0.000,0
20221003134148,192.168.1.9,50930,192.168.1.177,5001,1,14.0-15.0,3414810,27318480,0.168,0,2323,0.000,0
20221003134149,192.168.1.9,50930,192.168.1.177,5001,1,15.0-16.0,3329550,26636400,1.016,0,2265,0.000,0
20221003134150,192.168.1.9,50930,192.168.1.177,5001,1,16.0-17.0,3378060,27024480,0.503,0,2298,0.000,0
20221003134151,192.168.1.9,50930,192.168.1.177,5001,1,17.0-18.0,3376590,27012720,0.359,0,2297,0.000,0
20221003134152,192.168.1.9,50930,192.168.1.177,5001,1,18.0-19.0,3392760,27142080,0.206,0,2308,0.000,0
20221003134153,192.168.1.9,50930,192.168.1.177,5001,1,19.0-20.0,3364830,26918640,0.330,0,2289,0.000,0
20221003134154,192.168.1.9,50930,192.168.1.177,5001,1,20.0-21.0,3375120,27000960,0.545,0,2296,0.000,0
20221003134155,192.168.1.9,50930,192.168.1.177,5001,1,21.0-22.0,3379530,27036240,0.096,0,2299,0.000,0
20221003134156,192.168.1.9,50930,192.168.1.177,5001,1,22.0-23.0,3379530,27036240,0.110,0,2299,0.000,0
20221003134157,192.168.1.9,50930,192.168.1.177,5001,1,23.0-24.0,3379530,27036240,0.097,0,2299,0.000,0
20221003134158,192.168.1.9,50930,192.168.1.177,5001,1,24.0-25.0,3381000,27048000,0.110,0,2300,0.000,0
20221003134159,192.168.1.9,50930,192.168.1.177,5001,1,25.0-26.0,3378060,27024480,0.072,0,2298,0.000,0
20221003134200,192.168.1.9,50930,192.168.1.177,5001,1,26.0-27.0,3378060,27024480,0.108,0,2298,0.000,0
20221003134201,192.168.1.9,50930,192.168.1.177,5001,1,27.0-28.0,3381000,27048000,0.101,0,2300,0.000,0
20221003134202,192.168.1.9,50930,192.168.1.177,5001,1,28.0-29.0,3376590,27012720,0.151,0,2297,0.000,0
20221003134202,192.168.1.9,50930,192.168.1.177,5001,1,29.0-29.8,2832690,26711017,0.361,0,1927,0.000,0
20221003134202,192.168.1.9,50930,192.168.1.177,5001,1,0.0-29.8,101219790,27129039,0.361,0,68857,0.000,0
