20221003133039,192.168.1.9,63642,230.5.5.82,5001,1,0.0-1.0,58800,470400,74.509,1,41,2.439,0
20221003133040,192.168.1.9,63642,230.5.5.82,5001,1,1.0-2.0,63210,505680,24.750,3,46,6.522,0
20221003133041,192.168.1.9,63642,230.5.5.82,5001,1,2.0-3.0,39690,317520,22.773,12,39,30.769,0
20221003133042,192.168.1.9,63642,230.5.5.82,5001,1,3.0-4.0,58800,470400,28.580,0,40,0.000,0
20221003133043,192.168.1.9,63642,230.5.5.82,5001,1,4.0-5.0,52920,423360,25.236,9,45,20.000,0
20221003133044,192.168.1.9,63642,230.5.5.82,5001,1,5.0-6.0,66150,529200,13.569,0,45,0.000,0
20221003133045,192.168.1.9,63642,230.5.5.82,5001,1,6.0-7.0,52920,423360,22.337,3,39,7.692,0
20221003133046,192.168.1.9,63642,230.5.5.82,5001,1,7.0-8.0,60270,482160,28.813,0,41,0.000,0
20221003133047,192.168.1.9,63642,230.5.5.82,5001,1,8.0-9.0,66150,529200,25.920,0,45,0.000,0
20221003133048,192.168.1.9,63642,230.5.5.82,5001,1,9.0-10.0,61740,493920,23.397,3,45,6.667,0
20221003133049,192.168.1.9,63642,230.5.5.82,5001,1,10.0-11.0,70560,564480,11.415,0,48,0.000,0
20221003133050,192.168.1.9,63642,230.5.5.82,5001,1,11.0-12.0,45570,364560,27.356,1,32,3.125,0
20221003133051,192.168.1.9,63642,230.5.5.82,5001,1,12.0-13.0,69090,552720,24.006,0,47,0.000,0
20221003133052,192.168.1.9,63642,230.5.5.82,5001,1,13.0-14.0,47040,376320,26.116,2,34,5.882,0
20221003133053,192.168.1.9,63642,230.5.5.82,5001,1,14.0-15.0,58800,470400,21.256,9,49,18.367,0
20221003133054,192.168.1.9,63642,230.5.5.82,5001,1,15.0-16.0,55860,446880,27.763,2,40,5.000,0
20221003133055,192.168.1.9,63642,230.5.5.82,5001,1,16.0-17.0,64680,517440,19.935,3,47,6.383,0
20221003133056,192.168.1.9,63642,230.5.5.82,5001,1,17.0-18.0,63210,505680,23.360,0,43,0.000,0
20221003133057,192.168.1.9,63642,230.5.5.82,5001,1,18.0-19.0,55860,446880,23.132,1,39,2.564,0
20221003133058,192.168.1.9,63642,230.5.5.82,5001,1,19.0-20.0,61740,493920,25.213,0,42,0.000,0
20221003133059,192.168.1.9,63642,230.5.5.82,5001,1,20.0-21.0,63210,505680,23.459,0,43,0.000,0
20221003133100,192.168.1.9,63642,230.5.5.82,5001,1,21.0-22.0,66150,529200,22.053,1,46,2.174,0
20221003133101,192.168.1.9,63642,230.5.5.82,5001,1,22.0-23.0,57330,458640,22.498,0,39,0.000,0
20221003133102,192.168.1.9,63642,230.5.5.82,5001,1,23.0-24.0,76440,611520,17.781,0,52,0.000,0
20221003133103,192.168.1.9,63642,230.5.5.82,5001,1,24.0-25.0,35280,282240,24.428,11,35,31.429,0
20221003133104,192.168.1.9,63642,230.5.5.82,5001,1,25.0-26.0,67620,540960,16.663,0,46,0.000,0
20221003133105,192.168.1.9,63642,230.5.5.82,5001,1,26.0-27.0,52920,423360,23.636,0,36,0.000,0
20221003133106,192.168.1.9,63642,230.5.5.82,5001,1,27.0-28.0,38220,305760,38.108,15,42,35.714,1
20221003133107,192.168.1.9,63642,230.5.5.82,5001,1,28.0-29.0,69090,552720,24.862,0,47,0.000,0
20221003133108,192.168.1.9,63642,230.5.5.82,5001,1,29.0-30.0,61740,493920,21.619,0,42,0.000,0
20221003133108,192.168.1.9,63642,230.5.5.82,5001,1,0.0-30.1,1764000,468685,27.505,76,1277,5.951,1
