20221003124023,192.168.1.9,55759,230.5.5.82,5001,1,0.0-1.0,335160,2681280,4.233,60,288,20.833,0
20221003124024,192.168.1.9,55759,230.5.5.82,5001,1,1.0-2.0,244020,1952160,4.367,69,235,29.362,0
20221003124025,192.168.1.9,55759,230.5.5.82,5001,1,2.0-3.0,274890,2199120,5.025,40,227,17.621,0
20221003124026,192.168.1.9,55759,230.5.5.82,5001,1,3.0-4.0,255780,2046240,7.400,100,274,36.496,0
20221003124027,192.168.1.9,55759,230.5.5.82,5001,1,4.0-5.0,304290,2434320,6.398,76,283,26.855,0
20221003124028,192.168.1.9,55759,230.5.5.82,5001,1,5.0-6.0,271950,2175600,5.738,40,225,17.778,0
20221003124029,192.168.1.9,55759,230.5.5.82,5001,1,6.0-7.0,260190,2081520,4.271,72,249,28.916,0
20221003124030,192.168.1.9,55759,230.5.5.82,5001,1,7.0-8.0,314580,2516640,5.871,58,272,21.324,0
20221003124031,192.168.1.9,55759,230.5.5.82,5001,1,8.0-9.0,238140,1905120,5.386,111,273,40.659,0
20221003124032,192.168.1.9,55759,230.5.5.82,5001,1,9.0-10.0,144060,1152480,5.510,107,205,52.195,0
20221003124033,192.168.1.9,55759,230.5.5.82,5001,1,10.0-11.0,236670,1893360,5.774,89,250,35.600,0
20221003124034,192.168.1.9,55759,230.5.5.82,5001,1,11.0-12.0,333690,2669520,4.700,78,305,25.574,0
20221003124035,192.168.1.9,55759,230.5.5.82,5001,1,12.0-13.0,248430,1987440,4.468,92,261,35.249,0
20221003124036,192.168.1.9,55759,230.5.5.82,5001,1,13.0-14.0,308700,2469600,6.225,25,235,10.638,0
20221003124037,192.168.1.9,55759,230.5.5.82,5001,1,14.0-15.0,266070,2128560,6.505,53,234,22.650,0
20221003124038,192.168.1.9,55759,230.5.5.82,5001,1,15.0-16.0,260190,2081520,7.406,46,223,20.628,0
20221003124039,192.168.1.9,55759,230.5.5.82,5001,1,16.0-17.0,207270,1658160,5.844,144,285,50.526,0
20221003124040,192.168.1.9,55759,230.5.5.82,5001,1,17.0-18.0,210210,1681680,4.194,133,276,48.188,0
20221003124041,192.168.1.9,55759,230.5.5.82,5001,1,18.0-19.0,177870,1422960,5.462,85,206,41.262,0
20221003124042,192.168.1.9,55759,230.5.5.82,5001,1,19.0-20.0,255780,2046240,5.317,137,311,44.051,0
20221003124043,192.168.1.9,55759,230.5.5.82,5001,1,20.0-21.0,239610,1916880,5.214,87,250,34.800,0
20221003124044,192.168.1.9,55759,230.5.5.82,5001,1,21.0-22.0,149940,1199520,5.579,112,214,52.336,0
20221003124045,192.168.1.9,55759,230.5.5.82,5001,1,22.0-23.0,230790,1846320,6.552,115,272,42.279,0
20221003124046,192.168.1.9,55759,230.5.5.82,5001,1,23.0-24.0,271950,2175600,4.798,114,299,38.127,0
20221003124047,192.168.1.9,55759,230.5.5.82,5001,1,24.0-25.0,252840,2022720,4.734,78,250,31.200,0
20221003124048,192.168.1.9,55759,230.5.5.82,5001,1,25.0-26.0,279300,2234400,3.459,46,236,19.492,0
20221003124049,192.168.1.9,55759,230.5.5.82,5001,1,26.0-27.0,89670,717360,15.653,133,194,68.557,0
20221003124050,192.168.1.9,55759,230.5.5.82,5001,1,27.0-28.0,226380,1811040,6.812,200,354,56.497,0
20221003124051,192.168.1.9,55759,230.5.5.82,5001,1,28.0-29.0,263130,2105040,6.704,54,233,23.176,0
20221003124052,192.168.1.9,55759,230.5.5.82,5001,1,29.0-30.0,1470,11760,33.455,105,106,99.057,0
20221003124053,192.168.1.9,55759,230.5.5.82,5001,1,30.0-31.0,0,0,33.455,0,0,-nan,0
20221003124054,192.168.1.9,55759,230.5.5.82,5001,1,31.0-32.0,0,0,33.455,0,0,-nan,0
20221003124055,192.168.1.9,55759,230.5.5.82,5001,1,32.0-33.0,0,0,33.455,0,0,-nan,0
20221003124056,192.168.1.9,55759,230.5.5.82,5001,1,33.0-34.0,0,0,33.455,0,0,-nan,0
20221003124056,192.168.1.9,55759,230.5.5.82,5001,1,0.0-34.4,7153020,1664254,33.455,2659,7525,35.336,0
