20221003135521,192.168.1.9,57593,230.5.5.82,5001,1,0.0-1.0,73500,588000,59.663,0,50,0.000,0
20221003135522,192.168.1.9,57593,230.5.5.82,5001,1,1.0-2.0,41160,329280,51.686,0,28,0.000,0
20221003135523,192.168.1.9,57593,230.5.5.82,5001,1,2.0-3.0,67620,540960,34.121,4,50,8.000,0
20221003135524,192.168.1.9,57593,230.5.5.82,5001,1,3.0-4.0,77910,623280,30.861,0,53,0.000,0
20221003135525,192.168.1.9,57593,230.5.5.82,5001,1,4.0-5.0,35280,282240,32.783,15,39,38.462,0
20221003135526,192.168.1.9,57593,230.5.5.82,5001,1,5.0-6.0,54390,435120,37.064,0,37,0.000,0
20221003135527,192.168.1.9,57593,230.5.5.82,5001,1,6.0-7.0,57330,458640,35.614,2,41,4.878,0
20221003135528,192.168.1.9,57593,230.5.5.82,5001,1,7.0-8.0,76440,611520,34.085,1,53,1.887,0
20221003135529,192.168.1.9,57593,230.5.5.82,5001,1,8.0-9.0,38220,305760,48.608,1,27,3.704,0
20221003135530,192.168.1.9,57593,230.5.5.82,5001,1,9.0-10.0,74970,599760,35.720,0,51,0.000,0
20221003135531,192.168.1.9,57593,230.5.5.82,5001,1,10.0-11.0,57330,458640,36.179,0,39,0.000,0
20221003135532,192.168.1.9,57593,230.5.5.82,5001,1,11.0-12.0,66150,529200,43.131,0,45,0.000,0
20221003135533,192.168.1.9,57593,230.5.5.82,5001,1,12.0-13.0,57330,458640,32.392,7,46,15.217,0
20221003135534,192.168.1.9,57593,230.5.5.82,5001,1,13.0-14.0,66150,529200,27.791,0,45,0.000,0
20221003135535,192.168.1.9,57593,230.5.5.82,5001,1,14.0-15.0,49980,399840,34.030,0,34,0.000,0
20221003135536,192.168.1.9,57593,230.5.5.82,5001,1,15.0-16.0,76440,611520,35.701,0,52,0.000,0
20221003135537,192.168.1.9,57593,230.5.5.82,5001,1,16.0-17.0,57330,458640,35.572,0,39,0.000,0
20221003135538,192.168.1.9,57593,230.5.5.82,5001,1,17.0-18.0,58800,470400,34.024,0,40,0.000,0
20221003135539,192.168.1.9,57593,230.5.5.82,5001,1,18.0-19.0,47040,376320,40.005,0,32,0.000,0
20221003135540,192.168.1.9,57593,230.5.5.82,5001,1,19.0-20.0,86730,693840,35.319,0,59,0.000,0
20221003135541,192.168.1.9,57593,230.5.5.82,5001,1,20.0-21.0,42630,341040,36.163,10,39,25.641,0
20221003135542,192.168.1.9,57593,230.5.5.82,5001,1,21.0-22.0,57330,458640,35.686,0,39,0.000,0
20221003135543,192.168.1.9,57593,230.5.5.82,5001,1,22.0-23.0,57330,458640,35.774,0,39,0.000,0
20221003135544,192.168.1.9,57593,230.5.5.82,5001,1,23.0-24.0,76440,611520,34.624,0,52,0.000,0
20221003135545,192.168.1.9,57593,230.5.5.82,5001,1,24.0-25.0,57330,458640,30.654,1,40,2.500,0
20221003135546,192.168.1.9,57593,230.5.5.82,5001,1,25.0-26.0,61740,493920,32.280,0,42,0.000,0
20221003135547,192.168.1.9,57593,230.5.5.82,5001,1,26.0-27.0,52920,423360,35.662,0,36,0.000,0
20221003135548,192.168.1.9,57593,230.5.5.82,5001,1,27.0-28.0,77910,623280,33.605,0,53,0.000,0
20221003135549,192.168.1.9,57593,230.5.5.82,5001,1,28.0-29.0,55860,446880,35.917,1,39,2.564,0
20221003135549,192.168.1.9,57593,230.5.5.82,5001,1,29.0-29.8,55860,560923,36.668,0,38,0.000,0
20221003135549,192.168.1.9,57593,230.5.5.82,5001,1,0.0-29.8,1815450,487423,36.668,42,1277,3.289,0
