20221003131031,192.168.1.9,60498,230.5.5.82,5001,1,0.0-1.0,97020,776160,28.196,7,73,9.589,0
20221003131032,192.168.1.9,60498,230.5.5.82,5001,1,1.0-2.0,32340,258720,31.801,47,69,68.116,0
20221003131033,192.168.1.9,60498,230.5.5.82,5001,1,2.0-3.0,57330,458640,27.791,38,77,49.351,0
20221003131034,192.168.1.9,60498,230.5.5.82,5001,1,3.0-4.0,61740,493920,24.158,69,111,62.162,0
20221003131035,192.168.1.9,60498,230.5.5.82,5001,1,4.0-5.0,57330,458640,27.000,34,73,46.575,0
20221003131036,192.168.1.9,60498,230.5.5.82,5001,1,5.0-6.0,97020,776160,15.233,36,102,35.294,0
20221003131037,192.168.1.9,60498,230.5.5.82,5001,1,6.0-7.0,86730,693840,19.241,19,78,24.359,0
20221003131038,192.168.1.9,60498,230.5.5.82,5001,1,7.0-8.0,95550,764400,23.845,22,87,25.287,0
20221003131039,192.168.1.9,60498,230.5.5.82,5001,1,8.0-9.0,67620,540960,17.070,49,95,51.579,0
20221003131040,192.168.1.9,60498,230.5.5.82,5001,1,9.0-10.0,60270,482160,25.607,17,58,29.310,0
20221003131041,192.168.1.9,60498,230.5.5.82,5001,1,10.0-11.0,35280,282240,43.344,73,98,74.490,1
20221003131042,192.168.1.9,60498,230.5.5.82,5001,1,11.0-12.0,63210,505680,27.837,50,93,53.763,0
20221003131043,192.168.1.9,60498,230.5.5.82,5001,1,12.0-13.0,66150,529200,22.100,32,77,41.558,0
20221003131044,192.168.1.9,60498,230.5.5.82,5001,1,13.0-14.0,97020,776160,14.585,27,93,29.032,0
20221003131045,192.168.1.9,60498,230.5.5.82,5001,1,14.0-15.0,79380,635040,19.386,23,77,29.870,0
20221003131046,192.168.1.9,60498,230.5.5.82,5001,1,15.0-16.0,73500,588000,16.350,44,94,46.809,0
20221003131047,192.168.1.9,60498,230.5.5.82,5001,1,16.0-17.0,105840,846720,18.527,5,77,6.494,0
20221003131048,192.168.1.9,60498,230.5.5.82,5001,1,17.0-18.0,69090,552720,15.524,43,90,47.778,0
20221003131049,192.168.1.9,60498,230.5.5.82,5001,1,18.0-19.0,55860,446880,19.861,29,67,43.284,0
20221003131050,192.168.1.9,60498,230.5.5.82,5001,1,19.0-20.0,88200,705600,17.885,53,113,46.903,0
20221003131051,192.168.1.9,60498,230.5.5.82,5001,1,20.0-21.0,99960,799680,19.607,2,70,2.857,0
20221003131052,192.168.1.9,60498,230.5.5.82,5001,1,21.0-22.0,29400,235200,24.423,41,61,67.213,0
20221003131053,192.168.1.9,60498,230.5.5.82,5001,1,22.0-23.0,45570,364560,27.063,52,83,62.651,0
20221003131054,192.168.1.9,60498,230.5.5.82,5001,1,23.0-24.0,55860,446880,42.148,69,107,64.486,0
20221003131055,192.168.1.9,60498,230.5.5.82,5001,1,24.0-25.0,63210,505680,17.011,53,96,55.208,0
20221003131056,192.168.1.9,60498,230.5.5.82,5001,1,25.0-26.0,99960,799680,13.437,15,83,18.072,0
20221003131057,192.168.1.9,60498,230.5.5.82,5001,1,26.0-27.0,92610,740880,18.140,12,75,16.000,0
20221003131058,192.168.1.9,60498,230.5.5.82,5001,1,27.0-28.0,77910,623280,18.326,32,85,37.647,0
20221003131059,192.168.1.9,60498,230.5.5.82,5001,1,28.0-29.0,63210,505680,21.735,57,101,56.436,1
20221003131100,192.168.1.9,60498,230.5.5.82,5001,1,29.0-30.0,77910,623280,14.978,24,77,31.169,0
20221003131101,192.168.1.9,60498,230.5.5.82,5001,1,30.0-31.0,13230,105840,52.115,1,11,9.091,1
20221003131102,192.168.1.9,60498,230.5.5.82,5001,1,31.0-32.0,0,0,52.115,0,0,-nan,0
20221003131103,192.168.1.9,60498,230.5.5.82,5001,1,32.0-33.0,0,0,52.115,0,0,-nan,0
20221003131104,192.168.1.9,60498,230.5.5.82,5001,1,33.0-34.0,0,0,52.115,0,0,-nan,0
20221003131105,192.168.1.9,60498,230.5.5.82,5001,1,34.0-35.0,0,0,52.115,0,0,-nan,0
20221003131106,192.168.1.9,60498,230.5.5.82,5001,1,35.0-36.0,0,0,52.115,0,0,-nan,0
20221003131107,192.168.1.9,60498,230.5.5.82,5001,1,36.0-37.0,0,0,52.115,0,0,-nan,0
20221003131107,192.168.1.9,60498,230.5.5.82,5001,1,0.0-37.7,2165310,459094,52.115,1075,2551,42.140,3
