20221003132642,192.168.1.9,62847,230.5.5.82,5001,1,0.0-1.0,55860,446880,87.890,3,41,7.317,0
20221003132643,192.168.1.9,62847,230.5.5.82,5001,1,1.0-2.0,57330,458640,39.085,0,39,0.000,0
20221003132644,192.168.1.9,62847,230.5.5.82,5001,1,2.0-3.0,52920,423360,34.649,3,39,7.692,0
20221003132645,192.168.1.9,62847,230.5.5.82,5001,1,3.0-4.0,57330,458640,34.861,0,39,0.000,0
20221003132646,192.168.1.9,62847,230.5.5.82,5001,1,4.0-5.0,76440,611520,35.346,0,52,0.000,0
20221003132647,192.168.1.9,62847,230.5.5.82,5001,1,5.0-6.0,58800,470400,33.874,0,40,0.000,0
20221003132648,192.168.1.9,62847,230.5.5.82,5001,1,6.0-7.0,57330,458640,34.296,0,39,0.000,0
20221003132649,192.168.1.9,62847,230.5.5.82,5001,1,7.0-8.0,57330,458640,35.418,0,39,0.000,0
20221003132650,192.168.1.9,62847,230.5.5.82,5001,1,8.0-9.0,72030,576240,41.157,3,52,5.769,0
20221003132651,192.168.1.9,62847,230.5.5.82,5001,1,9.0-10.0,57330,458640,35.242,0,39,0.000,0
20221003132652,192.168.1.9,62847,230.5.5.82,5001,1,10.0-11.0,57330,458640,36.090,0,39,0.000,0
20221003132653,192.168.1.9,62847,230.5.5.82,5001,1,11.0-12.0,72030,576240,39.178,0,49,0.000,0
20221003132654,192.168.1.9,62847,230.5.5.82,5001,1,12.0-13.0,63210,505680,35.224,0,43,0.000,0
20221003132655,192.168.1.9,62847,230.5.5.82,5001,1,13.0-14.0,58800,470400,34.118,0,40,0.000,0
20221003132656,192.168.1.9,62847,230.5.5.82,5001,1,14.0-15.0,57330,458640,34.096,0,39,0.000,0
20221003132657,192.168.1.9,62847,230.5.5.82,5001,1,15.0-16.0,76440,611520,34.219,0,52,0.000,0
20221003132658,192.168.1.9,62847,230.5.5.82,5001,1,16.0-17.0,57330,458640,34.529,0,39,0.000,0
20221003132659,192.168.1.9,62847,230.5.5.82,5001,1,17.0-18.0,57330,458640,34.552,0,39,0.000,0
20221003132700,192.168.1.9,62847,230.5.5.82,5001,1,18.0-19.0,57330,458640,34.193,0,39,0.000,0
20221003132701,192.168.1.9,62847,230.5.5.82,5001,1,19.0-20.0,76440,611520,35.940,0,52,0.000,0
20221003132702,192.168.1.9,62847,230.5.5.82,5001,1,20.0-21.0,58800,470400,34.555,0,40,0.000,0
20221003132703,192.168.1.9,62847,230.5.5.82,5001,1,21.0-22.0,57330,458640,34.874,0,39,0.000,0
20221003132704,192.168.1.9,62847,230.5.5.82,5001,1,22.0-23.0,57330,458640,34.937,0,39,0.000,0
20221003132705,192.168.1.9,62847,230.5.5.82,5001,1,23.0-24.0,76440,611520,34.742,0,52,0.000,0
20221003132706,192.168.1.9,62847,230.5.5.82,5001,1,24.0-25.0,58800,470400,33.234,0,40,0.000,0
20221003132707,192.168.1.9,62847,230.5.5.82,5001,1,25.0-26.0,57330,458640,33.764,0,39,0.000,0
20221003132708,192.168.1.9,62847,230.5.5.82,5001,1,26.0-27.0,57330,458640,35.220,0,39,0.000,0
20221003132709,192.168.1.9,62847,230.5.5.82,5001,1,27.0-28.0,72030,576240,34.029,3,52,5.769,0
20221003132710,192.168.1.9,62847,230.5.5.82,5001,1,28.0-29.0,44100,352800,30.760,10,40,25.000,0
20221003132711,192.168.1.9,62847,230.5.5.82,5001,1,29.0-30.0,55860,446880,35.232,0,38,0.000,0
20221003132711,192.168.1.9,62847,230.5.5.82,5001,1,0.0-30.1,1844850,490002,39.096,22,1277,1.723,0
